,Listing,Actions,Avg Sold Price,Avg Shipping,Total Sold,Item_Sale,Bids,Date Last Sold
15,", preview full size imageIkea Bed extendable cross brace Part # 117228 (4 pack), w/ screws # 117327 - NEWIkea Bed extendable cross brace Part # 117228 (4 pack), w/ screws # 117327 - NEW",EditSell SimilarExclude listing,$45.83Fixed price,$18.778% Free shipping,40,"$1,833.33",–,"Mar 18, 2024"
16,", preview full size imageReplacement Plastic Sleeve and Screw for IKEA Part 102267 & 105163 (Pack of 8)Replacement Plastic Sleeve and Screw for IKEA Part 102267 & 105163 (Pack of 8)",EditSell SimilarExclude listing,$9.56Fixed price,$13.4297% Free shipping,142,"$1,357.38",–,"Mar 18, 2024"
17,", preview full size imageIkea U-Wedge assembly, Part # 102335 (4 pack) - NEWIkea U-Wedge assembly, Part # 102335 (4 pack) - NEW",EditSell SimilarExclude listing,$8.96Fixed price,$0.00100% Free shipping,32,$286.80,–,"Mar 18, 2024"
18,", preview full size imageReplacement Nuts for IKEA Part 104875 (HEMNES) (Pack of 4)Replacement Nuts for IKEA Part 104875 (HEMNES) (Pack of 4)",EditSell SimilarExclude listing,$7.28Fixed price,$0.00100% Free shipping,2,$14.56,–,"Mar 18, 2024"
19,", preview full size imageIKEA Shelf clips Fabrikor glass door cabinet, Part # 114594 (4 pack) - NEWIKEA Shelf clips Fabrikor glass door cabinet, Part # 114594 (4 pack) - NEW",EditSell SimilarExclude listing,$15.34Fixed price,$0.00100% Free shipping,4,$61.36,–,"Mar 18, 2024"
20,", preview full size image4x IKEA Bed Reinforcement Extendable Cross Braces PART #117228 (Screws Included)4x IKEA Bed Reinforcement Extendable Cross Braces PART #117228 (Screws Included)",EditSell SimilarExclude listing,$29.28Fixed price,$0.00100% Free shipping,7,$204.94,–,"Mar 17, 2024"
21,", preview full size imageIKEA Gulliver Cot Bed Crib Complete Set of Parts / Pack / Kit / Fixings / ToolsIKEA Gulliver Cot Bed Crib Complete Set of Parts / Pack / Kit / Fixings / Tools",EditSell SimilarExclude listing,$9.66Fixed price,$0.00100% Free shipping,9,$86.92,–,"Mar 17, 2024"
22,", preview full size imageIkea Billy bookcase shelf pins support, Part # 121762 (20 pack) - NEWIkea Billy bookcase shelf pins support, Part # 121762 (20 pack) - NEW",EditSell SimilarExclude listing,$4.00Fixed price,$0.00100% Free shipping,2,$8.00,–,"Mar 17, 2024"
23,", preview full size image1x Ikea Alex Desk Drawer Cabinet Runner Steel Slide Rail Part # 10060746 1271011x Ikea Alex Desk Drawer Cabinet Runner Steel Slide Rail Part # 10060746 127101",EditSell SimilarExclude listing,$9.99Fixed price,$0.00100% Free shipping,1,$9.99,–,"Mar 17, 2024"
24,", preview full size image20x Ikea Euro Screw SCREWS w/ NECK  19mm Steel (For Bed Frames) Part # 11078920x Ikea Euro Screw SCREWS w/ NECK  19mm Steel (For Bed Frames) Part # 110789",EditSell SimilarExclude listing,$14.99Fixed price,$0.00100% Free shipping,2,$29.98,–,"Mar 17, 2024"
25,", preview full size imageIKEA KIVIK Sofa Leg Part 121236 Black Replacement Legs Brand New (Pack of 4)IKEA KIVIK Sofa Leg Part 121236 Black Replacement Legs Brand New (Pack of 4)",EditSell SimilarExclude listing,$9.12Fixed price,$0.00100% Free shipping,18,$164.23,–,"Mar 17, 2024"
26,", preview full size imageIKEA Sundvik Cot Bed Crib Complete Set of Parts / Pack / Kit / Fixings / ToolsIKEA Sundvik Cot Bed Crib Complete Set of Parts / Pack / Kit / Fixings / Tools",EditSell SimilarExclude listing,$8.99Fixed price,$0.00100% Free shipping,4,$35.97,–,"Mar 17, 2024"
27,", preview full size imageIkea Hinges Hemnes plastic shoe support, Part # 110364 (2 pack) - NEWIkea Hinges Hemnes plastic shoe support, Part # 110364 (2 pack) - NEW",EditSell SimilarExclude listing,$9.05Fixed price,$5.1384% Free shipping,51,$461.48,–,"Mar 17, 2024"
28,", preview full size image2x IKEA SWIVEL CASTER WHEELS With Brake 65MM PLASTIC BLACK & GREY PART # 1223572x IKEA SWIVEL CASTER WHEELS With Brake 65MM PLASTIC BLACK & GREY PART # 122357",EditSell SimilarExclude listing,$10.99Fixed price,$0.00100% Free shipping,1,$10.99,–,"Mar 17, 2024"
29,", preview full size imageIkea Plastic cam lock nuts, Part # 120076, tan (4 pack) - NEWIkea Plastic cam lock nuts, Part # 120076, tan (4 pack) - NEW",EditSell SimilarExclude listing,$9.65Fixed price,$0.00100% Free shipping,25,$241.26,–,"Mar 17, 2024"
30,", preview full size imageIKEA Brusali black handle and two screws; Part 130417IKEA Brusali black handle and two screws; Part 130417",EditSell SimilarExclude listing,$4.50Fixed price,$5.900% Free shipping,1,$4.50,–,"Mar 16, 2024"
31,", preview full size imageBed Frame Rails & Support Screws for IKEA Part 110789 (MALM, HEMNES) Pack of 20Bed Frame Rails & Support Screws for IKEA Part 110789 (MALM, HEMNES) Pack of 20",EditSell SimilarExclude listing,$14.99Fixed price,$0.00100% Free shipping,3,$44.97,–,"Mar 16, 2024"
32,", preview full size imageIKEA BED FRAME METAL MOUNTING PLATE, PART # 116791 (PACK OF 2)IKEA BED FRAME METAL MOUNTING PLATE, PART # 116791 (PACK OF 2)",EditSell SimilarExclude listing,$9.99Fixed price,$0.00100% Free shipping,2,$19.98,–,"Mar 15, 2024"
33,", preview full size imageIkea Shelf support, Part # 114929 (6 pack) - NEWIkea Shelf support, Part # 114929 (6 pack) - NEW",EditSell SimilarExclude listing,$9.82Fixed price,$0.00100% Free shipping,46,$451.54,–,"Mar 15, 2024"
34,", preview full size image4 IKEA 40mm Caster Wheels, Fixed, Steel, Gray  + 8 Screws  Part # 111401 1095664 IKEA 40mm Caster Wheels, Fixed, Steel, Gray  + 8 Screws  Part # 111401 109566",EditSell SimilarExclude listing,$14.82Fixed price,$0.00100% Free shipping,6,$88.94,–,"Mar 15, 2024"
35,", preview full size imageIKEA Uppland Sofa Couch Original Replacement Leg Foot Black Plastic PartIKEA Uppland Sofa Couch Original Replacement Leg Foot Black Plastic Part",EditSell SimilarExclude listing,$19.99Fixed price,$6.030% Free shipping,2,$39.98,–,"Mar 15, 2024"
36,", preview full size imageSet of 4 - IKEA Steel Hardware Replacement Plates Part  # 101827Set of 4 - IKEA Steel Hardware Replacement Plates Part  # 101827",EditSell SimilarExclude listing,$8.00Fixed price,$5.550% Free shipping,1,$8.00,–,"Mar 15, 2024"
37,", preview full size imageReplacement Shelf Support Pins for IKEA Part 101324 (IVAR Bookshelf) (Pack of 8)Replacement Shelf Support Pins for IKEA Part 101324 (IVAR Bookshelf) (Pack of 8)",EditSell SimilarExclude listing,$10.99Fixed price,$0.00100% Free shipping,23,$252.77,–,"Mar 14, 2024"
38,", preview full size imageIKEA Part # 126888 (2 pack) Replacement parts. Same day shipping from the USAIKEA Part # 126888 (2 pack) Replacement parts. Same day shipping from the USA",EditSell SimilarExclude listing,$14.07Fixed price,$19.960% Free shipping,4,$56.28,–,"Mar 14, 2024"
39,", preview full size imageIKEA Plastic Cam Lock Nuts for BILLY Part # 119081 (Pack of 12)IKEA Plastic Cam Lock Nuts for BILLY Part # 119081 (Pack of 12)",EditSell SimilarExclude listing,$5.99Fixed price,$0.00100% Free shipping,5,$29.95,–,"Mar 14, 2024"
40,", preview full size imageIKEA HEMNES knobs metal 32 mm w/ screws, Part # 117615, 100413 (5 pack) - NEWIKEA HEMNES knobs metal 32 mm w/ screws, Part # 117615, 100413 (5 pack) - NEW",EditSell SimilarExclude listing,$14.62Fixed price,$0.00100% Free shipping,2,$29.23,–,"Mar 13, 2024"
41,", preview full size image4x IKEA Hex5 Flat METRIC SCREW SCREWS M6 15mm length Steel Part 1001654x IKEA Hex5 Flat METRIC SCREW SCREWS M6 15mm length Steel Part 100165",EditSell SimilarExclude listing,$9.99Fixed price,$0.00100% Free shipping,1,$9.99,–,"Mar 13, 2024"
42,", preview full size image25x Ikea White Plastic Connecting Dowels with Head / Fasteners  Part # 11051925x Ikea White Plastic Connecting Dowels with Head / Fasteners  Part # 110519",EditSell SimilarExclude listing,$10.99Fixed price,$0.00100% Free shipping,3,$32.97,–,"Mar 13, 2024"
43,", preview full size imageIkea Shelf support, Part # 101514 (8 pack) - NEWIkea Shelf support, Part # 101514 (8 pack) - NEW",EditSell SimilarExclude listing,$10.95Fixed price,$17.8898% Free shipping,89,$974.30,–,"Mar 12, 2024"
44,", preview full size imageIkea Wood dowels, Part # 101339 (8 pack) - NEWIkea Wood dowels, Part # 101339 (8 pack) - NEW",EditSell SimilarExclude listing,$7.99Fixed price,$0.00100% Free shipping,18,$143.82,–,"Mar 12, 2024"
45,", preview full size imageIkea HEMNES knobs metal 32 mm w/ screws, Part # 117615, 100413 (2 pack) - NEWIkea HEMNES knobs metal 32 mm w/ screws, Part # 117615, 100413 (2 pack) - NEW",EditSell SimilarExclude listing,$12.24Fixed price,$15.8698% Free shipping,52,$636.28,–,"Mar 12, 2024"
46,", preview full size image2 IKEA Drawer Rails Parts #146743 #146744 | Fits GODMORGON SINK CABINET HEMNES2 IKEA Drawer Rails Parts #146743 #146744 | Fits GODMORGON SINK CABINET HEMNES",EditSell SimilarExclude listing,$19.99Fixed price,$0.00100% Free shipping,4,$79.96,–,"Mar 12, 2024"
47,", preview full size image2x IKEA PIN GUIDES FOR MANSTAD FRIHETEN SOFA Part # 128857 1175062x IKEA PIN GUIDES FOR MANSTAD FRIHETEN SOFA Part # 128857 117506",EditSell SimilarExclude listing,$13.99Fixed price,$0.00100% Free shipping,1,$13.99,–,"Mar 12, 2024"
48,", preview full size imageReplacement Shelf Support Pins for IKEA Part 131372 (BILLY Bookshelf) Pack of 8Replacement Shelf Support Pins for IKEA Part 131372 (BILLY Bookshelf) Pack of 8",EditSell SimilarExclude listing,$7.99Fixed price,$10.8895% Free shipping,23,$183.77,–,"Mar 11, 2024"
49,", preview full size image4X IKEA BRIMNES drawer door composite HANDLE w/screws Parts White OEM 8 in4X IKEA BRIMNES drawer door composite HANDLE w/screws Parts White OEM 8 in",EditSell SimilarExclude listing,$24.99Fixed price,$12.750% Free shipping,1,$24.99,–,"Mar 11, 2024"
0,", preview full size image2 IKEA Drawer Runner 12.5"" Mikael Computer Workstation Plastic White Part#1075812 IKEA Drawer Runner 12.5"" Mikael Computer Workstation Plastic White Part#107581",EditSell SimilarExclude listing,$14.99Fixed price,$0.00100% Free shipping,1,$14.99,–,"Mar 11, 2024"
1,", preview full size imageReplacement Shelf Support Pins for IKEA Part 121762 (old BILLY) Pack of 16Replacement Shelf Support Pins for IKEA Part 121762 (old BILLY) Pack of 16",EditSell SimilarExclude listing,$9.99Fixed price,$0.00100% Free shipping,9,$89.91,–,"Mar 11, 2024"
2,", preview full size imageIkea Billy bookcase shelf pins support, Part # 121762 (8 pack) - NEWIkea Billy bookcase shelf pins support, Part # 121762 (8 pack) - NEW",EditSell SimilarExclude listing,$8.69Fixed price,$0.00100% Free shipping,27,$234.53,–,"Mar 11, 2024"
3,", preview full size imageIkea Nut sleeve assembly, Part # 100644 (4 pack) - NEWIkea Nut sleeve assembly, Part # 100644 (4 pack) - NEW",EditSell SimilarExclude listing,$8.93Fixed price,$0.00100% Free shipping,31,$276.69,–,"Mar 11, 2024"
4,", preview full size image12 IKEA Screws Part # 100402 for various IKEA Knobs, Handles, & Pulls12 IKEA Screws Part # 100402 for various IKEA Knobs, Handles, & Pulls",EditSell SimilarExclude listing,$9.99Fixed price,$4.540% Free shipping,1,$9.99,–,"Mar 11, 2024"
5,", preview full size image2x Ikea Drawer Stop Pin, Plastic, White Part # 1023232x Ikea Drawer Stop Pin, Plastic, White Part # 102323",EditSell SimilarExclude listing,$9.99Fixed price,$0.00100% Free shipping,2,$19.98,–,"Mar 10, 2024"
6,", preview full size image2x Ikea Hinge Hinges for Bissa Shoe Cabinet Plastic, White Part # 1167132x Ikea Hinge Hinges for Bissa Shoe Cabinet Plastic, White Part # 116713",EditSell SimilarExclude listing,$10.26Fixed price,$4.5129% Free shipping,15,$153.85,–,"Mar 10, 2024"
7,", preview full size imageIkea Plastic cam lock nuts, Part # 119030, White (5 pack)Ikea Plastic cam lock nuts, Part # 119030, White (5 pack)",EditSell SimilarExclude listing,$6.85Fixed price,$2.530% Free shipping,14,$95.90,–,"Mar 10, 2024"
8,", preview full size imageIkea Shelf clips Fabrikor glass door cabinet Part # 114594 (2 pack) - Ivar NEWIkea Shelf clips Fabrikor glass door cabinet Part # 114594 (2 pack) - Ivar NEW",EditSell SimilarExclude listing,$3.36Fixed price,$10.850% Free shipping,140,$470.75,–,"Mar 10, 2024"
9,", preview full size image2x IKEA Hemnes Knobs, Gray, Metal  + 2 Screws Part # 117615 199762x IKEA Hemnes Knobs, Gray, Metal  + 2 Screws Part # 117615 19976",EditSell SimilarExclude listing,$11.99Fixed price,$0.00100% Free shipping,1,$11.99,–,"Mar 10, 2024"
10,", preview full size imagePack of 4 - Ikea Besta shelf pin, Part # 113301 - NEWPack of 4 - Ikea Besta shelf pin, Part # 113301 - NEW",EditSell SimilarExclude listing,$8.14Fixed price,$0.00100% Free shipping,10,$81.44,–,"Mar 10, 2024"
11,", preview full size image2x Ikea Klobo Sofa Replacement Leg legs Plastic Black 4 ½"" Height Part 1145562x Ikea Klobo Sofa Replacement Leg legs Plastic Black 4 ½"" Height Part 114556",EditSell SimilarExclude listing,$10.99Fixed price,$0.00100% Free shipping,1,$10.99,–,"Mar 10, 2024"
12,", preview full size imageFour (4) IKEA Replacement Spare Parts #117444 (LEIRVIK SAGSTUA TUFFING) ScrewsFour (4) IKEA Replacement Spare Parts #117444 (LEIRVIK SAGSTUA TUFFING) Screws",EditSell SimilarExclude listing,$18.24Fixed price,$5.330% Free shipping,4,$72.96,–,"Mar 10, 2024"
13,", preview full size image Pack of 4 GRAY New Ikea Screws, Part # 131360 Pack of 4 GRAY New Ikea Screws, Part # 131360",EditSell SimilarExclude listing,$7.95Fixed price,$6.750% Free shipping,2,$15.90,–,"Mar 10, 2024"
14,", preview full size imageIkea 2x Nut sleeve and threaded pins, Part  100013, 106986 (2 pairs 2 pack) NEWIkea 2x Nut sleeve and threaded pins, Part  100013, 106986 (2 pairs 2 pack) NEW",EditSell SimilarExclude listing,$6.55Fixed price,$8.0569% Free shipping,20,$131.04,–,"Mar 10, 2024"
15,", preview full size imageIkea U-Wedge assembly washer, Part # 122998 (4 pack) - NEWIkea U-Wedge assembly washer, Part # 122998 (4 pack) - NEW",EditSell SimilarExclude listing,$8.99Fixed price,$0.00100% Free shipping,24,$215.76,–,"Mar 10, 2024"
16,", preview full size imageIkea KULLEN Dresser drawer runner 12.5 "", Part # 149842 white (4 pack) - NEWIkea KULLEN Dresser drawer runner 12.5 "", Part # 149842 white (4 pack) - NEW",EditSell SimilarExclude listing,$14.39Fixed price,$12.080% Free shipping,10,$143.90,–,"Mar 10, 2024"
17,", preview full size image12x Ikea Cam Lock Screw Screws Assembly Dowel Wood Thread Fastener Part # 10049912x Ikea Cam Lock Screw Screws Assembly Dowel Wood Thread Fastener Part # 100499",EditSell SimilarExclude listing,$10.99Fixed price,$0.00100% Free shipping,1,$10.99,–,"Mar 10, 2024"
18,", preview full size imageIkea Euro countersunk screws, Part # 100372 (8 pack) - NEWIkea Euro countersunk screws, Part # 100372 (8 pack) - NEW",EditSell SimilarExclude listing,$8.70Fixed price,$0.00100% Free shipping,2,$17.40,–,"Mar 9, 2024"
19,", preview full size imageIKEA Set Of 4 x  Part # 153646 Wall Mount Bracket ReplacementIKEA Set Of 4 x  Part # 153646 Wall Mount Bracket Replacement",EditSell SimilarExclude listing,$14.99Fixed price,$0.00100% Free shipping,1,$14.99,–,"Mar 9, 2024"
20,", preview full size imageIkea HEMNES Drawer knobs metal 32 mm, Part # 117615 (2 pack) - NEWIkea HEMNES Drawer knobs metal 32 mm, Part # 117615 (2 pack) - NEW",EditSell SimilarExclude listing,$10.58Fixed price,$15.7199% Free shipping,99,"$1,047.21",–,"Mar 9, 2024"
21,", preview full size imageIKEA Shelf clips Fabrikor glass door cabinet, Part # 114594 (8 pack) - NEWIKEA Shelf clips Fabrikor glass door cabinet, Part # 114594 (8 pack) - NEW",EditSell SimilarExclude listing,$28.16Fixed price,$0.00100% Free shipping,3,$84.47,–,"Mar 9, 2024"
22,", preview full size imageIkea 1x Bed frame metal mounting, Part # 116791 FREE FAST SAME DAY SHIPPINGIkea 1x Bed frame metal mounting, Part # 116791 FREE FAST SAME DAY SHIPPING",EditSell SimilarExclude listing,$6.53Fixed price,$8.9850% Free shipping,19,$124.01,–,"Mar 9, 2024"
23,", preview full size imagePoang Chair Replacement Parts - Furniture PartsPoang Chair Replacement Parts - Furniture Parts",EditSell SimilarExclude listing,$24.98Fixed price,$10.000% Free shipping,8,$199.84,–,"Mar 9, 2024"
24,", preview full size imageNEW 4 Pack Ikea HEMNES knobs metal 32 mm with screws, Part # 117615 & 100413NEW 4 Pack Ikea HEMNES knobs metal 32 mm with screws, Part # 117615 & 100413",EditSell SimilarExclude listing,$9.75Fixed price,$5.230% Free shipping,4,$38.98,–,"Mar 9, 2024"
25,", preview full size image7x Ikea Friheten Sleeper Sectional Sofa Legs Plastic, BLACK Part # 1288657x Ikea Friheten Sleeper Sectional Sofa Legs Plastic, BLACK Part # 128865",EditSell SimilarExclude listing,$54.99Fixed price,$0.00100% Free shipping,1,$54.99,–,"Mar 9, 2024"
26,", preview full size imageIkea Cross dowel nut sleeve, Part # 121121 (2 pack) - NEWIkea Cross dowel nut sleeve, Part # 121121 (2 pack) - NEW",EditSell SimilarExclude listing,$9.82Fixed price,$0.00100% Free shipping,23,$225.77,–,"Mar 8, 2024"
27,", preview full size imageIKEA Part 149842 (Set Of 4) Drawer Runner 12.5"" for Kullen 3 and 5  Dresser. IKEA Part 149842 (Set Of 4) Drawer Runner 12.5"" for Kullen 3 and 5  Dresser. ",EditSell SimilarExclude listing,$17.50Fixed price,$0.00100% Free shipping,1,$17.50,–,"Mar 8, 2024"
28,", preview full size image2 IKEA Nut Metric Sleeves Part # 1048642 IKEA Nut Metric Sleeves Part # 104864",EditSell SimilarExclude listing,$5.99Fixed price,$4.990% Free shipping,1,$5.99,–,"Mar 8, 2024"
29,", preview full size imageIKEA Screws, Part # 105307 (6 pack)IKEA Screws, Part # 105307 (6 pack)",EditSell SimilarExclude listing,$4.99Fixed price,$5.450% Free shipping,1,$4.99,–,"Mar 8, 2024"
30,", preview full size imageIkea Bed frame mounting plate, Part # 116791 (Pack of 2) - NEWIkea Bed frame mounting plate, Part # 116791 (Pack of 2) - NEW",EditSell SimilarExclude listing,$12.95Fixed price,$21.5792% Free shipping,408,"$5,284.82",–,"Mar 8, 2024"
31,", preview full size image20 IKEA PLASTIC SOFT DRAWER CABINET CLOSE OR FOR GLASS TOP Part # 10709120 IKEA PLASTIC SOFT DRAWER CABINET CLOSE OR FOR GLASS TOP Part # 107091",EditSell SimilarExclude listing,$8.09Fixed price,$4.740% Free shipping,1,$8.09,–,"Mar 7, 2024"
32,", preview full size imageReplacement Eccentric Cam Lock Nuts for IKEA Part 110630 (Pack of 10)Replacement Eccentric Cam Lock Nuts for IKEA Part 110630 (Pack of 10)",EditSell SimilarExclude listing,$7.59Fixed price,$0.00100% Free shipping,98,$743.82,–,"Mar 6, 2024"
33,", preview full size imageIkea Kivik replacement black plastic legs, Part # 121236 (4 pack) - NEWIkea Kivik replacement black plastic legs, Part # 121236 (4 pack) - NEW",EditSell SimilarExclude listing,$16.99Fixed price,$19.8067% Free shipping,3,$50.97,–,"Mar 6, 2024"
34,", preview full size image8 IKEA Cam Lock Nuts Part # 1106308 IKEA Cam Lock Nuts Part # 110630",EditSell SimilarExclude listing,$9.99Fixed price,$0.00100% Free shipping,5,$49.95,–,"Mar 6, 2024"
35,", preview full size imageIKEA Wall mounting bracket, Part # 115753 (4 pack) (Compatible with KALLAX)IKEA Wall mounting bracket, Part # 115753 (4 pack) (Compatible with KALLAX)",EditSell SimilarExclude listing,$7.07Fixed price,$0.00100% Free shipping,8,$56.53,–,"Mar 6, 2024"
36,", preview full size image1 Ikea EKTORP LEG FEET replacement black plastic  6 "" Part # 121303 - NEW1 Ikea EKTORP LEG FEET replacement black plastic  6 "" Part # 121303 - NEW",EditSell SimilarExclude listing,$14.00Fixed price,$9.000% Free shipping,1,$14.00,–,"Mar 5, 2024"
37,", preview full size imageReplacement Shelf Support Pins for IKEA Part 131372 (BILLY Bookshelf) Pack of 12Replacement Shelf Support Pins for IKEA Part 131372 (BILLY Bookshelf) Pack of 12",EditSell SimilarExclude listing,$8.99Fixed price,$0.00100% Free shipping,14,$125.86,–,"Mar 5, 2024"
38,", preview full size image1x Ikea Besta 100006 Hex Allen Wrench For Feet Leveler Adjustment New Part OEM1x Ikea Besta 100006 Hex Allen Wrench For Feet Leveler Adjustment New Part OEM",EditSell SimilarExclude listing,$6.95Fixed price,$0.00100% Free shipping,2,$13.90,–,"Mar 5, 2024"
39,", preview full size imageIKEA  #110630 New Cam Lock Nut Replacement Part NEW 3 PiecesIKEA  #110630 New Cam Lock Nut Replacement Part NEW 3 Pieces",EditSell SimilarExclude listing,$6.99Fixed price,$0.00100% Free shipping,5,$34.95,–,"Mar 5, 2024"
40,", preview full size image2x IKEA Small Hemnes Knobs, Gray, Metal  + 1 Screw Part # 117616 199762x IKEA Small Hemnes Knobs, Gray, Metal  + 1 Screw Part # 117616 19976",EditSell SimilarExclude listing,$10.99Fixed price,$0.00100% Free shipping,1,$10.99,–,"Mar 5, 2024"
41,", preview full size imageIkea Shelf support pins, Part # 128643 (4 pack) - NEWIkea Shelf support pins, Part # 128643 (4 pack) - NEW",EditSell SimilarExclude listing,$9.99Fixed price,$0.00100% Free shipping,23,$229.77,–,"Mar 4, 2024"
42,", preview full size imageReplacement Plastic Sleeve and Screw for IKEA Part 102267 & 105163 (Pack of 2)Replacement Plastic Sleeve and Screw for IKEA Part 102267 & 105163 (Pack of 2)",EditSell SimilarExclude listing,$7.37Fixed price,$0.00100% Free shipping,12,$88.44,–,"Mar 4, 2024"
43,", preview full size imageIkea Shelf clips Fabrikor glass door cabinet Part # 114594 (8 pack) - Ivar NEWIkea Shelf clips Fabrikor glass door cabinet Part # 114594 (8 pack) - Ivar NEW",EditSell SimilarExclude listing,$13.99Fixed price,$0.00100% Free shipping,1,$13.99,–,"Mar 4, 2024"
44,", preview full size imageNEW Ikea BILLY Shelf Height extension unit, white, 16x11x14"" Part# 902.638.60NEW Ikea BILLY Shelf Height extension unit, white, 16x11x14"" Part# 902.638.60",EditSell SimilarExclude listing,$31.87Fixed price,$27.640% Free shipping,4,$127.48,–,"Mar 4, 2024"
45,", preview full size image1x Ikea M6 Cross Dowel Nut NUTS Sleeve 40mm Part # 1211211x Ikea M6 Cross Dowel Nut NUTS Sleeve 40mm Part # 121121",EditSell SimilarExclude listing,$8.16Fixed price,$5.1617% Free shipping,6,$48.94,–,"Mar 4, 2024"
46,", preview full size imageIKEA Poang Chair Replacement Part - Front Toe Stopper - Black + ScrewIKEA Poang Chair Replacement Part - Front Toe Stopper - Black + Screw",EditSell SimilarExclude listing,$9.95Fixed price,$0.990% Free shipping,1,$9.95,–,"Mar 3, 2024"
47,", preview full size image4 IKEA Floor Glides / Floor Protectors 70mm Plastic White Part# 153548 1585684 IKEA Floor Glides / Floor Protectors 70mm Plastic White Part# 153548 158568",EditSell SimilarExclude listing,$8.99Fixed price,$0.00100% Free shipping,1,$8.99,–,"Mar 3, 2024"
