,Listing,Actions,Avg Sold Price,Avg Shipping,Total Sold,Item_Sale,Bids,Date Last Sold
12,", preview full size imageSet of 4 Slant Collections Cactus Shot Glasses 2floz Party Succulent Green PinkSet of 4 Slant Collections Cactus Shot Glasses 2floz Party Succulent Green Pink",EditSell SimilarExclude listing,$12.20Fixed price,$10.800% Free shipping,1,$12.20,–,"Mar 19, 2024"
13,", preview full size imageShot Glass Set of 4 – Elegant Clear Shot Glasses 2 Oz – Classic Whisky Vodka TeqShot Glass Set of 4 – Elegant Clear Shot Glasses 2 Oz – Classic Whisky Vodka Teq",EditSell SimilarExclude listing,$19.97Fixed price,$0.00100% Free shipping,1,$19.97,–,"Mar 19, 2024"
14,", preview full size imageAmerican Product USA '2000 Shot Glass Fine Pewter Deer Buck blue w/ clear glassAmerican Product USA '2000 Shot Glass Fine Pewter Deer Buck blue w/ clear glass",EditSell SimilarExclude listing,$12.00Fixed price,$5.750% Free shipping,1,$12.00,–,"Mar 19, 2024"
15,", preview full size imageAvalanche Blue Set of 2 Square Shot Glasses Alcohol Liquor Bar Pub Man CaveAvalanche Blue Set of 2 Square Shot Glasses Alcohol Liquor Bar Pub Man Cave",EditSell SimilarExclude listing,$23.00Fixed price,$0.00100% Free shipping,1,$23.00,–,"Mar 19, 2024"
16,", preview full size imageSet of 8 Shot Glasses, RESERVEDSet of 8 Shot Glasses, RESERVED",EditSell SimilarExclude listing,$89.00Fixed price,$7.670% Free shipping,1,$89.00,–,"Mar 19, 2024"
17,", preview full size imageHARLEY DAVIDSON SHOT GLASS FROM BALA'S HARLEY, WISCONSIN DELLS WI, MOTORCYCLESHARLEY DAVIDSON SHOT GLASS FROM BALA'S HARLEY, WISCONSIN DELLS WI, MOTORCYCLES",EditSell SimilarExclude listing,$12.99Fixed price,$0.00100% Free shipping,1,$12.99,–,"Mar 19, 2024"
18,", preview full size imageLot of 6 Tullamore Dew Irish Whiskey -  Glass Shot Glasses NEW!Lot of 6 Tullamore Dew Irish Whiskey -  Glass Shot Glasses NEW!",EditSell SimilarExclude listing,$19.99Fixed price,$8.820% Free shipping,1,$19.99,–,"Mar 19, 2024"
19,", preview full size imageSET OF 2 JINRO / JIN RO SOJU GOOD DAY SHOT GLASS (50mL /~1.7 FL. OZ.)SET OF 2 JINRO / JIN RO SOJU GOOD DAY SHOT GLASS (50mL /~1.7 FL. OZ.)",EditSell SimilarExclude listing,$10.50Fixed price,$20.0250% Free shipping,2,$21.00,–,"Mar 19, 2024"
20,", preview full size image(4) New Rum Chata Shot-A-Chata Divided Shot Glasses Barware(4) New Rum Chata Shot-A-Chata Divided Shot Glasses Barware",EditSell SimilarExclude listing,$44.95Fixed price,$8.180% Free shipping,1,$44.95,–,"Mar 18, 2024"
21,", preview full size imageMini Hammered Copper Shot GlassesMini Hammered Copper Shot Glasses",EditSell SimilarExclude listing,$10.00Fixed price,$7.000% Free shipping,1,$10.00,–,"Mar 18, 2024"
22,", preview full size imageBar Selenium Glass Pink / Orange Bottoms Up  With Coaster McKee Style Shot CupBar Selenium Glass Pink / Orange Bottoms Up  With Coaster McKee Style Shot Cup",EditSell SimilarExclude listing,$39.95Fixed price,$13.950% Free shipping,2,$79.90,–,"Mar 18, 2024"
23,", preview full size imageUSSR SYMBOLS Shot Glasses Set of 3 Made in Russia Vodka Tequila, 3x50 mlUSSR SYMBOLS Shot Glasses Set of 3 Made in Russia Vodka Tequila, 3x50 ml",EditSell SimilarExclude listing,$14.19Fixed price,$19.8988% Free shipping,76,"$1,078.30",–,"Mar 18, 2024"
24,", preview full size imageTURKS & CAICOS CARIBBEAN BOXED SHOT GLASS SET (SET OF 2)TURKS & CAICOS CARIBBEAN BOXED SHOT GLASS SET (SET OF 2)",EditSell SimilarExclude listing,$16.46Fixed price,$0.00100% Free shipping,6,$98.75,–,"Mar 18, 2024"
25,", preview full size imageBOGO: buy 1 get 1 Kickkerland Cactus Shot GlassesBOGO: buy 1 get 1 Kickkerland Cactus Shot Glasses",EditSell SimilarExclude listing,$15.00Fixed price,$6.090% Free shipping,1,$15.00,–,"Mar 18, 2024"
26,", preview full size imageTITO'S Vodka Shot GlassTITO'S Vodka Shot Glass",EditSell SimilarExclude listing,$19.71Fixed price,$0.00100% Free shipping,4,$78.85,–,"Mar 18, 2024"
27,", preview full size image2 Libbey Cactus Shaped Shot Glass Toothpick Holder Dark Green Ribbed 1 oz New 2 Libbey Cactus Shaped Shot Glass Toothpick Holder Dark Green Ribbed 1 oz New ",EditSell SimilarExclude listing,$12.06Fixed price,$6.190% Free shipping,5,$60.32,–,"Mar 18, 2024"
28,", preview full size imageShot Straw Shot Tube Holder Drinks Straw For Liquor Beach Pool Parties Fits All Shot Straw Shot Tube Holder Drinks Straw For Liquor Beach Pool Parties Fits All ",EditSell SimilarExclude listing,$14.06Fixed price,$0.00100% Free shipping,1,$14.06,–,"Mar 18, 2024"
29,", preview full size imageNWT 2015 Auto-Bomb Beer Stein, Original Box includes Clear Shot Glass Great GiftNWT 2015 Auto-Bomb Beer Stein, Original Box includes Clear Shot Glass Great Gift",EditSell SimilarExclude listing,$20.00Auction,$8.300% Free shipping,1,$20.00,1,"Mar 18, 2024"
30,", preview full size imageMacallan Whiskey Shot GlassMacallan Whiskey Shot Glass",EditSell SimilarExclude listing,$19.06Fixed price,$0.00100% Free shipping,19,$362.11,–,"Mar 18, 2024"
31,", preview full size imageGlass Beer Mug Shot Glasses - Comfortable Handling - Unique Gifting OptionGlass Beer Mug Shot Glasses - Comfortable Handling - Unique Gifting Option",EditSell SimilarExclude listing,$21.73Fixed price,$0.00100% Free shipping,4,$86.93,–,"Mar 18, 2024"
32,", preview full size image8-Tullamore Dew Shot Glasses Ceramic NOS Irish Whiskey Black Band Double Sided8-Tullamore Dew Shot Glasses Ceramic NOS Irish Whiskey Black Band Double Sided",EditSell SimilarExclude listing,$15.99Fixed price,$9.990% Free shipping,1,$15.99,–,"Mar 18, 2024"
33,", preview full size imageBetty Boop Shot Glass Set 2004 Universal Studios w/ Box King Features SyndicateBetty Boop Shot Glass Set 2004 Universal Studios w/ Box King Features Syndicate",EditSell SimilarExclude listing,$24.99Fixed price,$7.990% Free shipping,1,$24.99,–,"Mar 18, 2024"
34,", preview full size imageSignature Elvis Presley Set of Six Shooters 2oz Shot Glasses Collectible BarwareSignature Elvis Presley Set of Six Shooters 2oz Shot Glasses Collectible Barware",EditSell SimilarExclude listing,$16.99Fixed price,$7.000% Free shipping,1,$16.99,–,"Mar 18, 2024"
35,", preview full size imageVintage Pewter Tiger Head Stirrup Cup 3.5” Tall 1.5” Wide At The BrimVintage Pewter Tiger Head Stirrup Cup 3.5” Tall 1.5” Wide At The Brim",EditSell SimilarExclude listing,$20.00Fixed price,$6.080% Free shipping,3,$60.00,–,"Mar 18, 2024"
36,", preview full size imageUS Naval Station Rota Spain Shot Glass/Chupito Set (2) Navy/Military     !!NEW!!US Naval Station Rota Spain Shot Glass/Chupito Set (2) Navy/Military     !!NEW!!",EditSell SimilarExclude listing,$15.00Fixed price,$8.300% Free shipping,1,$15.00,–,"Mar 18, 2024"
37,", preview full size imageOriginal BenShot Bulletproof Shot Glass w/ Real Shotgun Shell Wedding ~ 3 PACKOriginal BenShot Bulletproof Shot Glass w/ Real Shotgun Shell Wedding ~ 3 PACK",EditSell SimilarExclude listing,$48.29Fixed price,$17.0150% Free shipping,2,$96.58,–,"Mar 18, 2024"
38,", preview full size imageBLANTON'S Whiskey Shot GlassBLANTON'S Whiskey Shot Glass",EditSell SimilarExclude listing,$19.30Fixed price,$0.00100% Free shipping,3,$57.90,–,"Mar 18, 2024"
39,", preview full size image6pack Heavy Base Shot Glass Set 2ounce Shot Glasses6pack Heavy Base Shot Glass Set 2ounce Shot Glasses",EditSell SimilarExclude listing,$15.34Fixed price,$0.00100% Free shipping,17,$260.72,–,"Mar 17, 2024"
40,", preview full size image*LIMITED* HALLASAN KOREAN SOJU DOUBLE SIZED SHOT GLASS (120mL /~4 OZ) 2 TYPES*LIMITED* HALLASAN KOREAN SOJU DOUBLE SIZED SHOT GLASS (120mL /~4 OZ) 2 TYPES",EditSell SimilarExclude listing,$15.35Fixed price,$11.240% Free shipping,2,$30.70,–,"Mar 17, 2024"
41,", preview full size imageSET OF 2: SAERO ""새로"" KOREAN SOJU SHOT GLASS (50mL /~1.7 FL. OZ.)SET OF 2: SAERO ""새로"" KOREAN SOJU SHOT GLASS (50mL /~1.7 FL. OZ.)",EditSell SimilarExclude listing,$15.95Fixed price,$6.750% Free shipping,1,$15.95,–,"Mar 17, 2024"
42,", preview full size imageSmall Hand Cut Cased Glasses Shochu Sake Crystal Shot Glass Edo Kiriko Blue 2ozSmall Hand Cut Cased Glasses Shochu Sake Crystal Shot Glass Edo Kiriko Blue 2oz",EditSell SimilarExclude listing,$23.98Fixed price,$0.00100% Free shipping,2,$47.96,–,"Mar 17, 2024"
43,", preview full size imageSanrio Hello Kitty & Friends 1.5oz Set of 4 Mini Shot GlassesSanrio Hello Kitty & Friends 1.5oz Set of 4 Mini Shot Glasses",EditSell SimilarExclude listing,$22.99Fixed price,$8.990% Free shipping,3,$68.97,–,"Mar 17, 2024"
44,", preview full size imageCRYSTAL HEAD Vodka Shot GlassCRYSTAL HEAD Vodka Shot Glass",EditSell SimilarExclude listing,$18.65Fixed price,$0.00100% Free shipping,3,$55.95,–,"Mar 17, 2024"
45,", preview full size imageRareVintage The Whistling Oyster, Perkins Cove, Ogunquit, ME Double Shot/carafe.RareVintage The Whistling Oyster, Perkins Cove, Ogunquit, ME Double Shot/carafe.",EditSell SimilarExclude listing,$19.99Auction,$7.160% Free shipping,1,$19.99,1,"Mar 17, 2024"
46,", preview full size imageVintage 2019 Moulin Rogue Musical Shot Glass Set w/ Original Boxing Vintage 2019 Moulin Rogue Musical Shot Glass Set w/ Original Boxing ",EditSell SimilarExclude listing,$29.99Fixed price,$10.000% Free shipping,1,$29.99,–,"Mar 17, 2024"
47,", preview full size imageFunny Shot Glass States ""Warning I Pee""Funny Shot Glass States ""Warning I Pee""",EditSell SimilarExclude listing,$11.00Fixed price,$0.00100% Free shipping,2,$22.00,–,"Mar 17, 2024"
48,", preview full size imageShot Glass Set 0.5oz/15ml Clear Shot Glass Holder Set Mini Shot Glass 24pcsShot Glass Set 0.5oz/15ml Clear Shot Glass Holder Set Mini Shot Glass 24pcs",EditSell SimilarExclude listing,$43.24Fixed price,$0.00100% Free shipping,1,$43.24,–,"Mar 17, 2024"
49,", preview full size imageJACK DANIELS 150TH ANNIVERSARY Whiskey Shot GlassJACK DANIELS 150TH ANNIVERSARY Whiskey Shot Glass",EditSell SimilarExclude listing,$19.45Fixed price,$0.00100% Free shipping,2,$38.90,–,"Mar 17, 2024"
0,", preview full size image1 Oz Stainless Steel Shot Glass with Leather Case  Lot of 15 Cases Shots 1 Oz Stainless Steel Shot Glass with Leather Case  Lot of 15 Cases Shots ",EditSell SimilarExclude listing,$15.00Fixed price,$12.990% Free shipping,1,$15.00,–,"Mar 17, 2024"
1,", preview full size imagePlastic Bomber Cups Jager Bomb Party Shot Glasses Disposable Neon Pack 100 COUNTPlastic Bomber Cups Jager Bomb Party Shot Glasses Disposable Neon Pack 100 COUNT",EditSell SimilarExclude listing,$20.29Fixed price,$0.00100% Free shipping,53,"$1,075.15",–,"Mar 17, 2024"
2,", preview full size imageClearwater Florida Nautical Souvenir Round Shot GlassClearwater Florida Nautical Souvenir Round Shot Glass",EditSell SimilarExclude listing,$10.07Fixed price,$0.00100% Free shipping,1,$10.07,–,"Mar 17, 2024"
3,", preview full size imageBeetlejuice 4 Piece Shot Glass Set NEWBeetlejuice 4 Piece Shot Glass Set NEW",EditSell SimilarExclude listing,$14.00Fixed price,$8.150% Free shipping,1,$14.00,–,"Mar 17, 2024"
4,", preview full size imageMarilyn Monroe Glassware 4 Shot Glass Set New StoredMarilyn Monroe Glassware 4 Shot Glass Set New Stored",EditSell SimilarExclude listing,$11.00Fixed price,$8.000% Free shipping,1,$11.00,–,"Mar 17, 2024"
5,", preview full size imageMarine Corps Shot Glass Military Levels TALL / LARGE 6inch - 1pk Veteran Marine Corps Shot Glass Military Levels TALL / LARGE 6inch - 1pk Veteran ",EditSell SimilarExclude listing,$12.89Fixed price,$0.00100% Free shipping,30,$386.71,–,"Mar 17, 2024"
6,", preview full size imagePlantation Rum Stiggins Pineapple Terracotta Shot Glass Set of 4 - New with BoxPlantation Rum Stiggins Pineapple Terracotta Shot Glass Set of 4 - New with Box",EditSell SimilarExclude listing,$53.00Fixed price,$6.990% Free shipping,1,$53.00,–,"Mar 17, 2024"
7,", preview full size image12 Pack Shot Glasses 1 Oz Shot Glasses Set With Heavy Base Clear Shot Glasses Se12 Pack Shot Glasses 1 Oz Shot Glasses Set With Heavy Base Clear Shot Glasses Se",EditSell SimilarExclude listing,$20.28Fixed price,$0.00100% Free shipping,18,$364.95,–,"Mar 17, 2024"
8,", preview full size imageNEW! Set of (2) Jack Daniel's Tennessee Fire Shot Glasses - Jack Daniels WhiskeyNEW! Set of (2) Jack Daniel's Tennessee Fire Shot Glasses - Jack Daniels Whiskey",EditSell SimilarExclude listing,$11.99Fixed price,$0.00100% Free shipping,1,$11.99,–,"Mar 17, 2024"
9,", preview full size imageSet of 4 Ford Motors Tall Shooter/Shot Glasses -  Official Ford ProductSet of 4 Ford Motors Tall Shooter/Shot Glasses -  Official Ford Product",EditSell SimilarExclude listing,$29.99Fixed price,$0.00100% Free shipping,1,$29.99,–,"Mar 17, 2024"
10,", preview full size imageHarley Davidson Shot Glasses Lot From All Over The Country Set Of 96Harley Davidson Shot Glasses Lot From All Over The Country Set Of 96",EditSell SimilarExclude listing,$239.95Fixed price,$28.160% Free shipping,1,$239.95,–,"Mar 17, 2024"
11,", preview full size imageD&Z Shot Glass Set of 6 with Serving Tray, Stylish and Modern Holder for DrinkinD&Z Shot Glass Set of 6 with Serving Tray, Stylish and Modern Holder for Drinkin",EditSell SimilarExclude listing,$27.30Fixed price,$0.00100% Free shipping,1,$27.30,–,"Mar 17, 2024"
12,", preview full size imageGREEN SPOT Whiskey Shot GlassGREEN SPOT Whiskey Shot Glass",EditSell SimilarExclude listing,$19.95Fixed price,$0.00100% Free shipping,2,$39.90,–,"Mar 17, 2024"
13,", preview full size imageCrate & Barrel Kirby Cordial Shot GlassesCrate & Barrel Kirby Cordial Shot Glasses",EditSell SimilarExclude listing,$18.00Fixed price,$10.100% Free shipping,1,$18.00,–,"Mar 17, 2024"
14,", preview full size imageCasamigos Tequila Shot GlassCasamigos Tequila Shot Glass",EditSell SimilarExclude listing,$19.76Fixed price,$0.00100% Free shipping,5,$98.80,–,"Mar 16, 2024"
15,", preview full size image2-Jimmy Buffets Margaritaville Las Vegas Ceramic Mini Margarita Shot Glass-NEW2-Jimmy Buffets Margaritaville Las Vegas Ceramic Mini Margarita Shot Glass-NEW",EditSell SimilarExclude listing,$11.99Fixed price,$7.950% Free shipping,1,$11.99,–,"Mar 16, 2024"
16,", preview full size imageBeetlejuice Mini Glass Set (4 Pack) NEW IN BOX Halloween Tim Burton 🎃Beetlejuice Mini Glass Set (4 Pack) NEW IN BOX Halloween Tim Burton 🎃",EditSell SimilarExclude listing,$20.00Fixed price,$0.00100% Free shipping,1,$20.00,–,"Mar 16, 2024"
17,", preview full size imageGoldschlager Triple Flute Long Red Stem Shot Cordial Glass Swiss Vintage NEWGoldschlager Triple Flute Long Red Stem Shot Cordial Glass Swiss Vintage NEW",EditSell SimilarExclude listing,$25.00Fixed price,$16.350% Free shipping,3,$75.00,–,"Mar 16, 2024"
18,", preview full size image6 Pieces Swear Bears Shot Glasses Swear Bears Shot Glasses Set Swear Bears Sh...6 Pieces Swear Bears Shot Glasses Swear Bears Shot Glasses Set Swear Bears Sh...",EditSell SimilarExclude listing,$29.28Fixed price,$0.00100% Free shipping,1,$29.28,–,"Mar 16, 2024"
19,", preview full size imageTesla Sipping Glass LIMITED EDITION 2 Luxury Sipping Glasses w/ Holder *IN HANDTesla Sipping Glass LIMITED EDITION 2 Luxury Sipping Glasses w/ Holder *IN HAND",EditSell SimilarExclude listing,$49.95Fixed price,$0.00100% Free shipping,1,$49.95,–,"Mar 16, 2024"
20,", preview full size imageEAGLE RARE Whiskey Shot GlassEAGLE RARE Whiskey Shot Glass",EditSell SimilarExclude listing,$18.87Fixed price,$0.00100% Free shipping,5,$94.35,–,"Mar 16, 2024"
21,", preview full size imageShot Glass Display Case Rack Wall Shelves Shadow box, No Door, MH37Shot Glass Display Case Rack Wall Shelves Shadow box, No Door, MH37",EditSell SimilarExclude listing,$38.67Fixed price,$0.00100% Free shipping,163,"$6,303.85",–,"Mar 16, 2024"
22,", preview full size imageBetty Boop Shot Glasses NEWBetty Boop Shot Glasses NEW",EditSell SimilarExclude listing,$19.99Fixed price,$6.090% Free shipping,1,$19.99,–,"Mar 16, 2024"
23,", preview full size imageCrystal Shot Glasses Barware Drinking Collection Liquor Vodka or Tequila Set 6Crystal Shot Glasses Barware Drinking Collection Liquor Vodka or Tequila Set 6",EditSell SimilarExclude listing,$34.55Fixed price,$0.00100% Free shipping,9,$310.91,–,"Mar 16, 2024"
24,", preview full size imageAustralia Souvenir Boxed Shot Glass Set (Set of 2)Australia Souvenir Boxed Shot Glass Set (Set of 2)",EditSell SimilarExclude listing,$19.95Fixed price,$0.00100% Free shipping,1,$19.95,–,"Mar 16, 2024"
25,", preview full size imageBest Roommate Ever Shot Glass - Gift Idea For Roomate - Funny Inexpensive -...Best Roommate Ever Shot Glass - Gift Idea For Roomate - Funny Inexpensive -...",EditSell SimilarExclude listing,$12.95Fixed price,$0.00100% Free shipping,1,$12.95,–,"Mar 16, 2024"
26,", preview full size image6-Pack Heavy Base Shot Glass Set, 2-Ounce Shot Glasses6-Pack Heavy Base Shot Glass Set, 2-Ounce Shot Glasses",EditSell SimilarExclude listing,$13.75Fixed price,$0.00100% Free shipping,1,$13.75,–,"Mar 16, 2024"
27,", preview full size imageMINNESOTA GOLDEN GOPHERS NCAA COLLEGE 2oz SPORTS ROUND SHOT GLASS  MINNESOTA GOLDEN GOPHERS NCAA COLLEGE 2oz SPORTS ROUND SHOT GLASS  ",EditSell SimilarExclude listing,$11.99Fixed price,$0.00100% Free shipping,3,$35.97,–,"Mar 16, 2024"
28,", preview full size imageEstelle Shot Glasses Multi ColorEstelle Shot Glasses Multi Color",EditSell SimilarExclude listing,$100.00Auction,$5.930% Free shipping,1,$100.00,2,"Mar 16, 2024"
29,", preview full size imageBRUGGE BELGIUM SHOT GLASS GLASS PEWTER GENT ANTWERPEN BRUXELLES BELGIQUEBRUGGE BELGIUM SHOT GLASS GLASS PEWTER GENT ANTWERPEN BRUXELLES BELGIQUE",EditSell SimilarExclude listing,$19.99Fixed price,$5.950% Free shipping,1,$19.99,–,"Mar 15, 2024"
30,", preview full size image2 New - Rum Chata Shot-A-Chata Divided Shot Glasses Unique Split Glass 2.25"" 2 New - Rum Chata Shot-A-Chata Divided Shot Glasses Unique Split Glass 2.25"" ",EditSell SimilarExclude listing,$18.95Fixed price,$6.190% Free shipping,10,$189.50,–,"Mar 15, 2024"
31,", preview full size imageLot of 18 Black Gold Writing Goldschlager Plastic Shot Glasses, Bar Pub Dorm NEWLot of 18 Black Gold Writing Goldschlager Plastic Shot Glasses, Bar Pub Dorm NEW",EditSell SimilarExclude listing,$24.99Fixed price,$15.700% Free shipping,1,$24.99,–,"Mar 15, 2024"
32,", preview full size imageFreddie Mercury Shot Glasses, Set Of 4 W/matching Gift boxes!Freddie Mercury Shot Glasses, Set Of 4 W/matching Gift boxes!",EditSell SimilarExclude listing,$35.00Fixed price,$9.710% Free shipping,3,$105.00,–,"Mar 15, 2024"
33,", preview full size imageSet of 6 Ceramic Shot Glasses Handmade Clay Glass Set for Weddings PartySet of 6 Ceramic Shot Glasses Handmade Clay Glass Set for Weddings Party",EditSell SimilarExclude listing,$19.99Fixed price,$16.000% Free shipping,1,$19.99,–,"Mar 15, 2024"
34,", preview full size imageCHINA CHINESE KWEICHOW Moutai Liquor Shot Glasses 2 piece with case. NEWCHINA CHINESE KWEICHOW Moutai Liquor Shot Glasses 2 piece with case. NEW",EditSell SimilarExclude listing,$21.99Fixed price,$4.780% Free shipping,4,$87.96,–,"Mar 15, 2024"
35,", preview full size imageRustic Burnt Brown Solid Wood Party Shots Serving Tray Set with 12 Shot GlassesRustic Burnt Brown Solid Wood Party Shots Serving Tray Set with 12 Shot Glasses",EditSell SimilarExclude listing,$28.27Fixed price,$0.00100% Free shipping,15,$424.08,–,"Mar 15, 2024"
36,", preview full size imageNew Disney Animated Films Set of Four ShotglassesNew Disney Animated Films Set of Four Shotglasses",EditSell SimilarExclude listing,$20.99Fixed price,$6.330% Free shipping,1,$20.99,–,"Mar 15, 2024"
37,", preview full size imageReal Ox Horn Shot Glasses Set of 4 Beer Viking Barware Drinking Approx 3.5 ozReal Ox Horn Shot Glasses Set of 4 Beer Viking Barware Drinking Approx 3.5 oz",EditSell SimilarExclude listing,$24.99Fixed price,$8.850% Free shipping,1,$24.99,–,"Mar 15, 2024"
38,", preview full size imageVintage Universal Studios California Shot Glass - 22K Gold Overlay Culvers USAVintage Universal Studios California Shot Glass - 22K Gold Overlay Culvers USA",EditSell SimilarExclude listing,$13.99Fixed price,$0.00100% Free shipping,1,$13.99,–,"Mar 15, 2024"
39,", preview full size imageHalo Hobnail Shot Glasses - CLEAR - 6 PackHalo Hobnail Shot Glasses - CLEAR - 6 Pack",EditSell SimilarExclude listing,$20.00Fixed price,$0.00100% Free shipping,2,$40.00,–,"Mar 15, 2024"
40,", preview full size imageSTYLE 2, Shot Glass 1.5 oz, Trump Mug Shot AMERICAN LEGEND"", White ceramicSTYLE 2, Shot Glass 1.5 oz, Trump Mug Shot AMERICAN LEGEND"", White ceramic",EditSell SimilarExclude listing,$11.87Fixed price,$0.00100% Free shipping,15,$178.00,–,"Mar 15, 2024"
41,", preview full size imageVintage Blue & Gold MCM Anchor Hocking Shot Glass Vintage Blue & Gold MCM Anchor Hocking Shot Glass ",EditSell SimilarExclude listing,$11.95Fixed price,$0.00100% Free shipping,1,$11.95,–,"Mar 15, 2024"
42,", preview full size imageHello Kitty Faces 1.5-Ounce Mini Shot Glasses Glassware Set of 4Hello Kitty Faces 1.5-Ounce Mini Shot Glasses Glassware Set of 4",EditSell SimilarExclude listing,$13.50Fixed price,$8.000% Free shipping,1,$13.50,–,"Mar 15, 2024"
43,", preview full size imageFour Roses Bourbon Promotion Collapsible Keychain Shot Glass Stainless SteelFour Roses Bourbon Promotion Collapsible Keychain Shot Glass Stainless Steel",EditSell SimilarExclude listing,$13.22Fixed price,$0.00100% Free shipping,10,$132.20,–,"Mar 15, 2024"
44,", preview full size imageSmith Mountain Lake Virginia Shot GlassSmith Mountain Lake Virginia Shot Glass",EditSell SimilarExclude listing,$10.07Fixed price,$0.00100% Free shipping,1,$10.07,–,"Mar 15, 2024"
45,", preview full size image2 Pack Shot Glass Measuring Cup, 3 Ounce Heavy Base Jigger, Espresso Shot Glass2 Pack Shot Glass Measuring Cup, 3 Ounce Heavy Base Jigger, Espresso Shot Glass",EditSell SimilarExclude listing,$10.46Fixed price,$0.00100% Free shipping,1,$10.46,–,"Mar 15, 2024"
46,", preview full size imageTexas Shot Glass SouvenirTexas Shot Glass Souvenir",EditSell SimilarExclude listing,$13.74Fixed price,$0.00100% Free shipping,4,$54.96,–,"Mar 15, 2024"
47,", preview full size imageMargaritaville Shot Glasses 5 O’Clock Somewhere Brand New set of 4Margaritaville Shot Glasses 5 O’Clock Somewhere Brand New set of 4",EditSell SimilarExclude listing,$16.19Fixed price,$8.450% Free shipping,1,$16.19,–,"Mar 15, 2024"
48,", preview full size imageMALIBU Collectible Rum GlassMALIBU Collectible Rum Glass",EditSell SimilarExclude listing,$16.62Fixed price,$0.00100% Free shipping,3,$49.85,–,"Mar 15, 2024"
49,", preview full size imageJinro Soju Shot Glasses Set of 6 Chamisul Ltd Edition Box World’s No. 1 SpiritsJinro Soju Shot Glasses Set of 6 Chamisul Ltd Edition Box World’s No. 1 Spirits",EditSell SimilarExclude listing,$49.99Auction,$30.700% Free shipping,1,$49.99,1,"Mar 15, 2024"
