,Listing,Actions,Avg Sold Price,Avg Shipping,Total Sold,Item_Sale,Bids,Date Last Sold
11,", preview full size imageApollo PEX 69PTBJ0010C 3/8-inch - 1-inch One Hand Cinch Clamp ToolApollo PEX 69PTBJ0010C 3/8-inch - 1-inch One Hand Cinch Clamp Tool",EditSell SimilarExclude listing,$21.84Fixed price,$0.00100% Free shipping,1,$21.84,–,"Mar 18, 2024"
12,", preview full size imageTool Kit Set Box Home Repair Tools Basic Hand Toolbox Sets 148Piece USATool Kit Set Box Home Repair Tools Basic Hand Toolbox Sets 148Piece USA",EditSell SimilarExclude listing,$46.21Fixed price,$0.00100% Free shipping,1,$46.21,–,"Mar 18, 2024"
13,", preview full size image132 Pieces Tool Kit with Carrying Case Essential Hand Tool Set for Home132 Pieces Tool Kit with Carrying Case Essential Hand Tool Set for Home",EditSell SimilarExclude listing,$28.99Fixed price,$0.00100% Free shipping,1,$28.99,–,"Mar 18, 2024"
14,", preview full size imageHand Threaded Rivet Nut Gun Nut Insert Manual Riveter Rivnut Tool for M3-M12 NutHand Threaded Rivet Nut Gun Nut Insert Manual Riveter Rivnut Tool for M3-M12 Nut",EditSell SimilarExclude listing,$47.87Fixed price,$25.5790% Free shipping,10,$478.74,–,"Mar 18, 2024"
15,", preview full size imageGW Gearwrench 90T 232 Piece SAE Metric Mechanics Hand Tool Set 1/4""3/8"" 80949GW Gearwrench 90T 232 Piece SAE Metric Mechanics Hand Tool Set 1/4""3/8"" 80949",EditSell SimilarExclude listing,$239.99Fixed price,$0.00100% Free shipping,1,$239.99,–,"Mar 18, 2024"
16,", preview full size imageHome Tool Kit 148pcs Household Basic Complete Hand Repair Portable Tool Set WithHome Tool Kit 148pcs Household Basic Complete Hand Repair Portable Tool Set With",EditSell SimilarExclude listing,$42.81Fixed price,$0.00100% Free shipping,3,$128.43,–,"Mar 18, 2024"
17,", preview full size imageLEVEL5 Drywall Starter Hand Tool Set W/ Tool Bag | Stainless Steel | 5-682LEVEL5 Drywall Starter Hand Tool Set W/ Tool Bag | Stainless Steel | 5-682",EditSell SimilarExclude listing,$143.12Fixed price,$0.00100% Free shipping,43,"$6,154.06",–,"Mar 18, 2024"
18,", preview full size imagePick and Hook Set, 6 Piece Precision Pick Tool Set with Case, Automotive Hand ToPick and Hook Set, 6 Piece Precision Pick Tool Set with Case, Automotive Hand To",EditSell SimilarExclude listing,$16.02Fixed price,$0.00100% Free shipping,4,$64.08,–,"Mar 18, 2024"
19,", preview full size imageLabor Saving Arm Jack, 2 Pack Effort Elevator Hand Tool Lift, Wall Tile LocatorLabor Saving Arm Jack, 2 Pack Effort Elevator Hand Tool Lift, Wall Tile Locator",EditSell SimilarExclude listing,$25.99Fixed price,$0.00100% Free shipping,3,$77.97,–,"Mar 17, 2024"
20,", preview full size imageApollo PEX 69PTBJ0010C 3/8-inch - 1-inch One Hand Cinch Clamp ToolApollo PEX 69PTBJ0010C 3/8-inch - 1-inch One Hand Cinch Clamp Tool",EditSell SimilarExclude listing,$15.00Fixed price,$0.00100% Free shipping,1,$15.00,–,"Mar 17, 2024"
21,", preview full size imageUsed Hand Tool Lot, Screwdrivers, Pliers, Wrenches, Pipe Cutter, As IsUsed Hand Tool Lot, Screwdrivers, Pliers, Wrenches, Pipe Cutter, As Is",EditSell SimilarExclude listing,$35.00Auction,$6.000% Free shipping,1,$35.00,15,"Mar 17, 2024"
22,", preview full size image198 PCS Mechanics Kit Hand Tool Set Socket Wrench Set Auto Repair Hand Tool Kit198 PCS Mechanics Kit Hand Tool Set Socket Wrench Set Auto Repair Hand Tool Kit",EditSell SimilarExclude listing,$54.26Fixed price,$0.00100% Free shipping,44,"$2,387.56",–,"Mar 17, 2024"
23,", preview full size imageUsed hand tools lotUsed hand tools lot",EditSell SimilarExclude listing,$31.00Auction,$0.00100% Free shipping,1,$31.00,8,"Mar 17, 2024"
24,", preview full size image6 PIECE HOOK & PICK SET w/ RUBBER GRIP Long Gaskets Scrapers Hand Tool 6 PIECE HOOK & PICK SET w/ RUBBER GRIP Long Gaskets Scrapers Hand Tool ",EditSell SimilarExclude listing,$13.42Fixed price,$19.9899% Free shipping,90,"$1,207.50",–,"Mar 16, 2024"
25,", preview full size imageRogue Wodrod Raw Ultimate Tool for Callused Hands Aluminum SP23097Rogue Wodrod Raw Ultimate Tool for Callused Hands Aluminum SP23097",EditSell SimilarExclude listing,$15.75Fixed price,$0.00100% Free shipping,1,$15.75,–,"Mar 16, 2024"
26,", preview full size image7 PC HAND CAR AUTO BODY WORK HAMMER AND DOLLY FENDER TOOL DENT REPAIR SET KIT7 PC HAND CAR AUTO BODY WORK HAMMER AND DOLLY FENDER TOOL DENT REPAIR SET KIT",EditSell SimilarExclude listing,$36.32Fixed price,$30.77100% Free shipping,252,"$9,151.78",–,"Mar 16, 2024"
27,", preview full size image799 PCS Hand Tool Set Mechanics Kit Wrench Socket Toolbox Castors Trolley Keys799 PCS Hand Tool Set Mechanics Kit Wrench Socket Toolbox Castors Trolley Keys",EditSell SimilarExclude listing,$96.87Fixed price,$0.00100% Free shipping,214,"$20,731.11",–,"Mar 16, 2024"
28,", preview full size imageLarge flat rate box of tools Lot Vintage Hand ToolsLarge flat rate box of tools Lot Vintage Hand Tools",EditSell SimilarExclude listing,$7.50Auction,$24.750% Free shipping,1,$7.50,5,"Mar 16, 2024"
29,", preview full size imageWORKPRO 23 Pcs Kid Tool Set with Storage Bag Hand Tools for Home DIY WoodworkingWORKPRO 23 Pcs Kid Tool Set with Storage Bag Hand Tools for Home DIY Woodworking",EditSell SimilarExclude listing,$21.96Fixed price,$0.00100% Free shipping,9,$197.62,–,"Mar 16, 2024"
30,", preview full size imageSHALL 246-Piece Ladies Home Hand Tool Set Kit with Bag and Multiple Tools, PinkSHALL 246-Piece Ladies Home Hand Tool Set Kit with Bag and Multiple Tools, Pink",EditSell SimilarExclude listing,$52.35Fixed price,$0.00100% Free shipping,208,"$10,887.81",–,"Mar 16, 2024"
31,", preview full size imagelot of 30+ Misc. Kobalt Hand Toolslot of 30+ Misc. Kobalt Hand Tools",EditSell SimilarExclude listing,$8.50Auction,$17.450% Free shipping,1,$8.50,7,"Mar 16, 2024"
32,", preview full size imageApollo 69PTBJ0010C ONE HANDED 3/8 In. to 1 In. PEX-B Cinch Clamp Tool no gageApollo 69PTBJ0010C ONE HANDED 3/8 In. to 1 In. PEX-B Cinch Clamp Tool no gage",EditSell SimilarExclude listing,$30.00Fixed price,$0.00100% Free shipping,1,$30.00,–,"Mar 16, 2024"
33,", preview full size imageLot Of 10 Milwaukee Hand Tools- Snips, Screwdriver, Wire Stripper, Pliers & BagLot Of 10 Milwaukee Hand Tools- Snips, Screwdriver, Wire Stripper, Pliers & Bag",EditSell SimilarExclude listing,$69.99Fixed price,$0.00100% Free shipping,1,$69.99,–,"Mar 16, 2024"
34,", preview full size imageLot Of 7 Milwaukee Hand Tools- Jab Saw, Screwdriver Set, Needle Nose Pliers &BagLot Of 7 Milwaukee Hand Tools- Jab Saw, Screwdriver Set, Needle Nose Pliers &Bag",EditSell SimilarExclude listing,$59.99Fixed price,$0.00100% Free shipping,1,$59.99,–,"Mar 16, 2024"
35,", preview full size imageGearwrench 90T 232 Piece SAE Metric Mechanics Hand Tool Set 1/4""3/8"" 80949Gearwrench 90T 232 Piece SAE Metric Mechanics Hand Tool Set 1/4""3/8"" 80949",EditSell SimilarExclude listing,$248.99Fixed price,$0.00100% Free shipping,1,$248.99,–,"Mar 16, 2024"
36,", preview full size imageHi-Spec Tools 67Pc SAE Auto Mechanics Hand Tool Kit Set. Complete Car, MotorcyclHi-Spec Tools 67Pc SAE Auto Mechanics Hand Tool Kit Set. Complete Car, Motorcycl",EditSell SimilarExclude listing,$59.78Fixed price,$0.00100% Free shipping,2,$119.56,–,"Mar 16, 2024"
37,", preview full size image198 Piece Household Tool Set/Auto Repair Hand Tool Kit198 Piece Household Tool Set/Auto Repair Hand Tool Kit",EditSell SimilarExclude listing,$52.55Fixed price,$0.00100% Free shipping,1,$52.55,–,"Mar 16, 2024"
38,", preview full size image240 Pcs Tool Set Mechanics Hand Tool Kit Sockets Wrenches W/ Storage Tool Box240 Pcs Tool Set Mechanics Hand Tool Kit Sockets Wrenches W/ Storage Tool Box",EditSell SimilarExclude listing,$101.04Fixed price,$0.00100% Free shipping,6,$606.22,–,"Mar 15, 2024"
39,", preview full size imageMilwaukee Hand Tool & Bit Lot (6) PieceMilwaukee Hand Tool & Bit Lot (6) Piece",EditSell SimilarExclude listing,$50.00Fixed price,$8.300% Free shipping,1,$50.00,–,"Mar 15, 2024"
40,", preview full size imageHUGE Lot Of Misc. Hand Tools  A Little Bit Of Everything Over 100 Pc,s + ExtrasHUGE Lot Of Misc. Hand Tools  A Little Bit Of Everything Over 100 Pc,s + Extras",EditSell SimilarExclude listing,$42.00Auction,$20.420% Free shipping,1,$42.00,4,"Mar 15, 2024"
41,", preview full size imageValueMax 60PC Hand Tool Set Mechanics Tool Kit Plier Screwdriver Tool Set w/CaseValueMax 60PC Hand Tool Set Mechanics Tool Kit Plier Screwdriver Tool Set w/Case",EditSell SimilarExclude listing,$21.20Fixed price,$0.00100% Free shipping,5,$106.00,–,"Mar 15, 2024"
42,", preview full size imageA Lot Of 6 Hand ToolsA Lot Of 6 Hand Tools",EditSell SimilarExclude listing,$7.50Auction,$6.000% Free shipping,1,$7.50,4,"Mar 15, 2024"
43,", preview full size imageHand Tools Lot / Misc. Estate ItemsHand Tools Lot / Misc. Estate Items",EditSell SimilarExclude listing,$40.00Fixed price,$11.500% Free shipping,1,$40.00,–,"Mar 14, 2024"
44,", preview full size imageDEKOPRO 228 Piece Hand Tool Set Home Mechanics Tool Kit Tool Box with Tools NewDEKOPRO 228 Piece Hand Tool Set Home Mechanics Tool Kit Tool Box with Tools New",EditSell SimilarExclude listing,$59.99Fixed price,$0.00100% Free shipping,1,$59.99,–,"Mar 14, 2024"
45,", preview full size imageLot Of 10 Milwaukee Hand Tools- Screwdriver, Wrench, Snips, Tubing Cutters & BagLot Of 10 Milwaukee Hand Tools- Screwdriver, Wrench, Snips, Tubing Cutters & Bag",EditSell SimilarExclude listing,$89.99Fixed price,$0.00100% Free shipping,1,$89.99,–,"Mar 14, 2024"
46,", preview full size image173-Piece General Household Home Repair and Mechanic's Hand Tool Kit Set173-Piece General Household Home Repair and Mechanic's Hand Tool Kit Set",EditSell SimilarExclude listing,$52.55Fixed price,$0.00100% Free shipping,1,$52.55,–,"Mar 14, 2024"
47,", preview full size imageCraftsman 450-Piece Mechanics Tool Set, Ratchet Socket Hand Wrench ToolsetCraftsman 450-Piece Mechanics Tool Set, Ratchet Socket Hand Wrench Toolset",EditSell SimilarExclude listing,$272.37Fixed price,$47.5919% Free shipping,190,"$51,749.50",–,"Mar 14, 2024"
48,", preview full size image24 Lb Lot Of Used hand Tools24 Lb Lot Of Used hand Tools",EditSell SimilarExclude listing,$48.00Auction,$18.400% Free shipping,1,$48.00,19,"Mar 14, 2024"
49,", preview full size image12 Lb Lot Of Used hand Tools12 Lb Lot Of Used hand Tools",EditSell SimilarExclude listing,$4.00Auction,$18.400% Free shipping,1,$4.00,6,"Mar 14, 2024"
0,", preview full size imageNIB Homeowner's 127 Piece Hand Tool Kit Heavy Duty Repair Equipment SealedNIB Homeowner's 127 Piece Hand Tool Kit Heavy Duty Repair Equipment Sealed",EditSell SimilarExclude listing,$29.99Auction,$0.00100% Free shipping,1,$29.99,2,"Mar 14, 2024"
1,", preview full size imageDeWalt 108 Piece Mechanics Hand Tool Set with Case DWMT73801 NEWDeWalt 108 Piece Mechanics Hand Tool Set with Case DWMT73801 NEW",EditSell SimilarExclude listing,$60.00Fixed price,$8.680% Free shipping,1,$60.00,–,"Mar 14, 2024"
2,", preview full size image78 PCS Hand Tool Sets Car Repair Tool Kit Set Box for Home Socket Wrench Set 1/478 PCS Hand Tool Sets Car Repair Tool Kit Set Box for Home Socket Wrench Set 1/4",EditSell SimilarExclude listing,$64.61Fixed price,$43.1796% Free shipping,48,"$3,101.26",–,"Mar 14, 2024"
3,", preview full size imagestanley mechanics hand tool set 201-piece with portable storage case black nestanley mechanics hand tool set 201-piece with portable storage case black ne",EditSell SimilarExclude listing,$134.04Fixed price,$0.00100% Free shipping,33,"$4,423.47",–,"Mar 14, 2024"
4,", preview full size imageUsed hand tools lotUsed hand tools lot",EditSell SimilarExclude listing,$44.00Auction,$0.00100% Free shipping,1,$44.00,18,"Mar 14, 2024"
5,", preview full size image7 PC HAND CAR AUTO BODY WORK HAMMER AND DOLLY FENDER TOOL DENT REPAIR SET KIT7 PC HAND CAR AUTO BODY WORK HAMMER AND DOLLY FENDER TOOL DENT REPAIR SET KIT",EditSell SimilarExclude listing,$44.97Fixed price,$0.00100% Free shipping,46,"$2,068.54",–,"Mar 14, 2024"
6,", preview full size imageHAND TOOL LOT Over 12 Lbs TOOL VARIOUS TOOLS PROTO SK And OthersHAND TOOL LOT Over 12 Lbs TOOL VARIOUS TOOLS PROTO SK And Others",EditSell SimilarExclude listing,$22.99Fixed price,$0.00100% Free shipping,1,$22.99,–,"Mar 14, 2024"
7,", preview full size imageLot Of Used hand Tools, some vintage, various brandsLot Of Used hand Tools, some vintage, various brands",EditSell SimilarExclude listing,$12.50Auction,$6.720% Free shipping,1,$12.50,3,"Mar 13, 2024"
8,", preview full size image1/4 & 3/8 Inch Drive SAE Mechanics Tool Set W/ Storage Case Hand Tools 113 Piece1/4 & 3/8 Inch Drive SAE Mechanics Tool Set W/ Storage Case Hand Tools 113 Piece",EditSell SimilarExclude listing,$33.05Fixed price,$0.00100% Free shipping,1,$33.05,–,"Mar 13, 2024"
9,", preview full size imageWORKPRO 9Piece Kid Real Hand Tool Set Pink Junior Tool Kit Children DIY BuildingWORKPRO 9Piece Kid Real Hand Tool Set Pink Junior Tool Kit Children DIY Building",EditSell SimilarExclude listing,$33.84Fixed price,$0.00100% Free shipping,4,$135.36,–,"Mar 13, 2024"
10,", preview full size imageWORKPRO Kids Construction Tool Set Children Repair Work Hand Tool Kit w/Bag 23PCWORKPRO Kids Construction Tool Set Children Repair Work Hand Tool Kit w/Bag 23PC",EditSell SimilarExclude listing,$20.53Fixed price,$0.00100% Free shipping,16,$328.40,–,"Mar 13, 2024"
11,", preview full size imageCARTMAN 126 Piece Tool Set General Hand Tool Kit w/ Plastic Toolbox Storage RedCARTMAN 126 Piece Tool Set General Hand Tool Kit w/ Plastic Toolbox Storage Red",EditSell SimilarExclude listing,$21.95Fixed price,$0.00100% Free shipping,5,$109.75,–,"Mar 13, 2024"
12,", preview full size imageMohawk Shelburn Planer Vintage Hand Tool. Wood Working Tool. Mohawk Shelburn Planer Vintage Hand Tool. Wood Working Tool. ",EditSell SimilarExclude listing,$10.00Fixed price,$13.170% Free shipping,1,$10.00,–,"Mar 13, 2024"
13,", preview full size image57pcs CRAFTSMAN Home Repair Tool Kit,Mechanics Tool Set,Mixed Hand Tools w/ Case57pcs CRAFTSMAN Home Repair Tool Kit,Mechanics Tool Set,Mixed Hand Tools w/ Case",EditSell SimilarExclude listing,$68.35Fixed price,$0.00100% Free shipping,5,$341.73,–,"Mar 12, 2024"
14,", preview full size imageKlein Tools 92906 Tool Set, Basic Tool Kit has Klein Tools Hand ToolsKlein Tools 92906 Tool Set, Basic Tool Kit has Klein Tools Hand Tools",EditSell SimilarExclude listing,$64.00Auction,$14.450% Free shipping,1,$64.00,3,"Mar 12, 2024"
15,", preview full size imageMILWAUKEE Electrician'S Hand Tool Set with Tool Pouch (5-Piece)MILWAUKEE Electrician'S Hand Tool Set with Tool Pouch (5-Piece)",EditSell SimilarExclude listing,$97.52Fixed price,$0.00100% Free shipping,1,$97.52,–,"Mar 12, 2024"
16,", preview full size imageCARTMAN 39 Piece Tool Set General Household Hand Tool Kit, Plastic Toolbox PinkCARTMAN 39 Piece Tool Set General Household Hand Tool Kit, Plastic Toolbox Pink",EditSell SimilarExclude listing,$18.38Fixed price,$0.00100% Free shipping,25,$459.55,–,"Mar 12, 2024"
17,", preview full size imageLot Of 9 Milwaukee Hand Tools- Hack Saw, Multi-Bit Driver, Wire Stripper & BagLot Of 9 Milwaukee Hand Tools- Hack Saw, Multi-Bit Driver, Wire Stripper & Bag",EditSell SimilarExclude listing,$79.99Fixed price,$0.00100% Free shipping,1,$79.99,–,"Mar 12, 2024"
18,", preview full size imageWORKPRO 20V Pink Cordless Drill Driver Kit Home Tool Set 141PC Hand Tool Kit NEWWORKPRO 20V Pink Cordless Drill Driver Kit Home Tool Set 141PC Hand Tool Kit NEW",EditSell SimilarExclude listing,$105.59Fixed price,$0.00100% Free shipping,5,$527.95,–,"Mar 11, 2024"
19,", preview full size imageGoYwato Home Tool Kit 205PCs -Complete Household Essentials Repair Hand Tool SetGoYwato Home Tool Kit 205PCs -Complete Household Essentials Repair Hand Tool Set",EditSell SimilarExclude listing,$37.99Fixed price,$0.00100% Free shipping,1,$37.99,–,"Mar 11, 2024"
20,", preview full size imageHusky Mechanics Tool Set 1/4"" + 3/8"" Drive 144-Position Hand Tool (75 Piece).Husky Mechanics Tool Set 1/4"" + 3/8"" Drive 144-Position Hand Tool (75 Piece).",EditSell SimilarExclude listing,$38.99Fixed price,$0.00100% Free shipping,1,$38.99,–,"Mar 11, 2024"
21,", preview full size imagegoldblatt 8 piece masonary hand toolsgoldblatt 8 piece masonary hand tools",EditSell SimilarExclude listing,$31.95Fixed price,$15.800% Free shipping,1,$31.95,–,"Mar 11, 2024"
22,", preview full size imageErgonomic Grip Precision Hook and Pick Set - 4-Piece Automotive Hand ToolsErgonomic Grip Precision Hook and Pick Set - 4-Piece Automotive Hand Tools",EditSell SimilarExclude listing,$11.99Fixed price,$0.00100% Free shipping,1,$11.99,–,"Mar 11, 2024"
23,", preview full size imageGearwrench 80949 232 Piece Sae/Metric Mechanics Hand Tool Set Storage CaseGearwrench 80949 232 Piece Sae/Metric Mechanics Hand Tool Set Storage Case",EditSell SimilarExclude listing,$239.00Fixed price,$0.00100% Free shipping,1,$239.00,–,"Mar 11, 2024"
24,", preview full size imageGOXAWEE 108-Piece Hand Tool Set, General Household Tool Kit, for Home Repair andGOXAWEE 108-Piece Hand Tool Set, General Household Tool Kit, for Home Repair and",EditSell SimilarExclude listing,$59.99Fixed price,$0.00100% Free shipping,1,$59.99,–,"Mar 10, 2024"
25,", preview full size image108-Piece Hand Tool Set, General Household Tool Kit, for Home Repair and DIY108-Piece Hand Tool Set, General Household Tool Kit, for Home Repair and DIY",EditSell SimilarExclude listing,$61.99Fixed price,$7.000% Free shipping,1,$61.99,–,"Mar 10, 2024"
26,", preview full size imageLot Of 8 DEWALT Hand Tools- Staple Gun, Pliers, Stud Finder, Nail Sets & BagLot Of 8 DEWALT Hand Tools- Staple Gun, Pliers, Stud Finder, Nail Sets & Bag",EditSell SimilarExclude listing,$59.99Fixed price,$0.00100% Free shipping,1,$59.99,–,"Mar 10, 2024"
27,", preview full size imageMolex 0640017100 Hand Crimp Tool Ratcheting Certificate Of Calibration Rare 🔥￼Molex 0640017100 Hand Crimp Tool Ratcheting Certificate Of Calibration Rare 🔥￼",EditSell SimilarExclude listing,$275.00Fixed price,$13.600% Free shipping,1,$275.00,–,"Mar 10, 2024"
28,", preview full size imageAssorted Milwaukee Hand ToolsAssorted Milwaukee Hand Tools",EditSell SimilarExclude listing,$40.49Fixed price,$0.00100% Free shipping,1,$40.49,–,"Mar 9, 2024"
29,", preview full size imageApollo One Hand PEX Pinch Clamp Tool 3/8"" to 1"" W/ LED Indicator Plumbing Tool HApollo One Hand PEX Pinch Clamp Tool 3/8"" to 1"" W/ LED Indicator Plumbing Tool H",EditSell SimilarExclude listing,$20.00Fixed price,$0.00100% Free shipping,1,$20.00,–,"Mar 9, 2024"
30,", preview full size imageHand Tool LotHand Tool Lot",EditSell SimilarExclude listing,$28.00Fixed price,$11.000% Free shipping,1,$28.00,–,"Mar 9, 2024"
31,", preview full size image94 PCS Hand Tool Sets Car Repair Tool Kit Set Box for Home Socket Wrench Set 1/494 PCS Hand Tool Sets Car Repair Tool Kit Set Box for Home Socket Wrench Set 1/4",EditSell SimilarExclude listing,$43.25Fixed price,$0.00100% Free shipping,14,$605.56,–,"Mar 9, 2024"
32,", preview full size imageA LOT of Channelock hand tools. 5 pieces. used.A LOT of Channelock hand tools. 5 pieces. used.",EditSell SimilarExclude listing,$40.00Fixed price,$14.250% Free shipping,1,$40.00,–,"Mar 9, 2024"
33,", preview full size imageLot Of 9 DEWALT Hand Tools- Hammer, Hack Saw, Pliers, Staple Gun & Tool BagLot Of 9 DEWALT Hand Tools- Hammer, Hack Saw, Pliers, Staple Gun & Tool Bag",EditSell SimilarExclude listing,$79.99Fixed price,$0.00100% Free shipping,1,$79.99,–,"Mar 9, 2024"
34,", preview full size imageDEKOPRO 158 Piece Tool Set-General Household Hand Tool Kit,Auto Repair Tool Set,DEKOPRO 158 Piece Tool Set-General Household Hand Tool Kit,Auto Repair Tool Set,",EditSell SimilarExclude listing,$59.99Fixed price,$0.00100% Free shipping,1,$59.99,–,"Mar 9, 2024"
35,", preview full size image22 In 1 Hand Screwdriver Household Hardware Tools Kit With Portable Storage Case22 In 1 Hand Screwdriver Household Hardware Tools Kit With Portable Storage Case",EditSell SimilarExclude listing,$13.00Fixed price,$0.00100% Free shipping,1,$13.00,–,"Mar 9, 2024"
36,", preview full size imageHyper Tough UJ84093A SAE Metric Home Repair Hand Tool Accessory Set w/ Red CaseHyper Tough UJ84093A SAE Metric Home Repair Hand Tool Accessory Set w/ Red Case",EditSell SimilarExclude listing,$17.58Fixed price,$0.00100% Free shipping,1,$17.58,–,"Mar 8, 2024"
37,", preview full size imageSER Right-hand External Thread Lathe Tool Holder for 11ER,16ER,22ER,27ER InsertSER Right-hand External Thread Lathe Tool Holder for 11ER,16ER,22ER,27ER Insert",EditSell SimilarExclude listing,$45.21Fixed price,$0.00100% Free shipping,1,$45.21,–,"Mar 8, 2024"
38,", preview full size image2PCS Toggle Clamp Metal Push Pull Clamp Welding Tooling Fast Fixture Hand Tool2PCS Toggle Clamp Metal Push Pull Clamp Welding Tooling Fast Fixture Hand Tool",EditSell SimilarExclude listing,$1.30Auction,$0.00100% Free shipping,1,$1.30,4,"Mar 8, 2024"
39,", preview full size imageHousehold Tool Kit 257 PCs Auto Repair Tool Set Complete General Hand Tool SetHousehold Tool Kit 257 PCs Auto Repair Tool Set Complete General Hand Tool Set",EditSell SimilarExclude listing,$50.75Fixed price,$0.00100% Free shipping,1,$50.75,–,"Mar 8, 2024"
40,", preview full size imageDEKOPRO 128 Piece Tool Set-General Household Hand Tool Kit, Auto Repair Tool ...DEKOPRO 128 Piece Tool Set-General Household Hand Tool Kit, Auto Repair Tool ...",EditSell SimilarExclude listing,$63.28Fixed price,$0.00100% Free shipping,1,$63.28,–,"Mar 8, 2024"
41,", preview full size imageLot Of 12 Milwaukee Hand Tools- Snips, Pliers, Nail Puller, Screwdrivers & BagLot Of 12 Milwaukee Hand Tools- Snips, Pliers, Nail Puller, Screwdrivers & Bag",EditSell SimilarExclude listing,$89.99Fixed price,$0.00100% Free shipping,1,$89.99,–,"Mar 8, 2024"
42,", preview full size imageLot Of 10 DEWALT Hand Tools- Chisel, Flush Cut Saw, 5-in-1 Multi-Tacker & BagLot Of 10 DEWALT Hand Tools- Chisel, Flush Cut Saw, 5-in-1 Multi-Tacker & Bag",EditSell SimilarExclude listing,$69.99Fixed price,$0.00100% Free shipping,1,$69.99,–,"Mar 8, 2024"
43,", preview full size imageDewalt DWMT73801 108 Piece Mechanics Hand Tool Set with CaseDewalt DWMT73801 108 Piece Mechanics Hand Tool Set with Case",EditSell SimilarExclude listing,$50.00Fixed price,$0.00100% Free shipping,1,$50.00,–,"Mar 8, 2024"
44,", preview full size imageApollo PEX 69PTBJ0010C 3/8-inch to 1-inch One Hand Cinch Clamp ToolApollo PEX 69PTBJ0010C 3/8-inch to 1-inch One Hand Cinch Clamp Tool",EditSell SimilarExclude listing,$40.80Fixed price,$0.00100% Free shipping,1,$40.80,–,"Mar 8, 2024"
45,", preview full size image46 pcs hand tool set mechanics kit46 pcs hand tool set mechanics kit",EditSell SimilarExclude listing,$15.92Fixed price,$9.120% Free shipping,5,$79.60,–,"Mar 8, 2024"
46,", preview full size imageHand Tool pliers/snips/vise grip LOTHand Tool pliers/snips/vise grip LOT",EditSell SimilarExclude listing,$12.99Fixed price,$12.300% Free shipping,1,$12.99,–,"Mar 8, 2024"
